coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Nov 10 13:09:20 +0000 2020,covid19 vaccine political,,,0,1326149946467360000,realDonaldTrump,1.32615E+18,25073877,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@realDonaldTrump Please don't use the tragic of #covid19 or the #vaccine por #political reazons. Tank you,https://twitter.com/ElPPGomez1/status/1326149946467364865,Sun May 06 20:28:54 +0000 2018,ElPPGomez1,FALSE,Sports / Economics / Tech / Social / Climate Change 🇨🇴 /🇺🇸 /🇲🇽/ 🇵🇹,983,37,272,0,,ElPPGomez,ElPPGomez1,695,,,FALSE
,Thu Dec 03 22:19:35 +0000 2020,,,,0,1334623342700220000,mmpadellan,1.33461E+18,1640929196,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@mmpadellan getting the Covid19 vaccine for me and my little family happy.,https://twitter.com/Jan_Gravley/status/1334623342700228617,Sat Jan 04 03:23:32 +0000 2020,Jan_Gravley,FALSE,"Car enthusiast
Proud Democrat",10461,219,589,0,,Jan L Gravley,Jan_Gravley,3479,,,FALSE
,Mon Nov 09 19:53:12 +0000 2020,BNTX billionaires Covid19,,https://www.forbes.com/sites/giacomotognini/2020/11/09/three-billionaires-behind-pfizers-vaccine-partner-biontech-are-2-billion-richer-after-it-announces-covid-19-vaccine-results/,2,1325889196662250000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The good news on the Pfizer vaccine gave a boost to partner BioNTech #BNTX stock as well --and the 3 #billionaires behind it #Covid19 via @giacomotognini @Forbes  https://t.co/G7HxLLyEv3,https://twitter.com/KerryDolan/status/1325889196662251520,Mon Apr 20 21:23:19 +0000 2009,KerryDolan,FALSE,"Assistant Managing Editor at @Forbes covering billionaires, wealth and philanthropy. Got a tip? email me kdolan [at] https://t.co/sG6gezHcDt",3057,11414,3039,359,San Francisco,Kerry Dolan,KerryDolan,11874,,http://www.forbes.com/sites/kerryadolan,TRUE
,Mon Nov 09 05:30:00 +0000 2020,,,https://gyandemic.substack.com/p/what-a-tumultuous-week,3,1325671963537280000,,,,en,,FALSE,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The latest edition of the weekly newsletter with my initial thoughts on the elections, the effectiveness of the first COVID-19 vaccines, the story about 17 million minks being gassed in Denmark, and more.  https://t.co/5Sz7q5ZfHX. Sign up if you'd like.",https://twitter.com/bhalomanush/status/1325671963537285120,Tue Dec 15 01:12:00 +0000 2009,bhalomanush,FALSE,Microbiology Ph.D. Personal views. Add error bars to tweets. My book on COVD-19 is available in India here: https://t.co/94oZX1Qxqv (he/him),31673,11363,1040,170,,A.M.,bhalomanush,74357,,https://gyandemic.substack.com,FALSE
,Mon Nov 09 18:21:03 +0000 2020,vaccine SARSCoV2 COVID19,,,0,1325866005688670000,TheRealDoctorM2,1.32579E+18,1.24732E+18,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@TheRealDoctorM2 Ok but then why are you promoting this vaccine elsewhere in your tweets? A confident Phase IV is at minimum  10 years. RNA can enter into other metabolic pathways than the one involved in your ribosomes.  #vaccine #SARSCoV2 #COVID19,https://twitter.com/science_md/status/1325866005688672256,Sun Mar 15 18:53:57 +0000 2015,science_md,FALSE,"PhD, Chem. Sc. Lc. // Dr  Sc. //
Biomedical Sciences Lecturer",2380,133,107,1,Belgium,"Marc Demillequand, PhD, Chem Lc.",science_md,1903,,,FALSE
,Tue Nov 10 08:26:13 +0000 2020,,,,0,1326078695887520000,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Fuck the coronavirus vaccine I won’t be having it 😂 it’s seems well dodgy,https://twitter.com/TerryJamesFult2/status/1326078695887527938,Tue Sep 29 21:26:24 +0000 2020,TerryJamesFult2,FALSE,Not much to say but I’m 24 and I live in Hereford England,16,3,40,0,"Hereford, England",Terry James Fulton Dudley,TerryJamesFult2,26,,,FALSE
,Mon Nov 09 05:25:30 +0000 2020,,,,8,1325670829984670000,,,,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","If you are an antivaxxer, I hate you personally.

Covid-19 is a fine example of why we need vaccines. We don’t have one for it, and look at how many people are sick, dying and dead.

Antivaxxers are a public health threat and a menace.",https://twitter.com/BeAffirmed/status/1325670829984673793,Wed Jan 30 04:25:48 +0000 2013,BeAffirmed,FALSE,"YOB 1980. She/her, cis, ace, white. Noisy autistic nerd who doesn’t like bullies. I’m Monsterverse Godzilla’s wife. LGBTQIA+ 🌈🍗 Pro-ship",25921,942,664,14,"Check your pockets, I’m tiny!",🦋 GODZlLLA’S TlNY WlFE 🦋,BeAffirmed,34845,,,FALSE
,Mon Nov 09 16:24:33 +0000 2020,covidfascism COVIDScam covidhoax covid19 covid1984 ChinaVirus coronavirus,https://twitter.com/shockadelicaust/status/1325836686018842634/photo/1,,2,1325836686018840000,,,,en,,FALSE,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wow, the vaccine is less effective than the natural recovery rate of 97+%

If it's not 100% effective, why do we even need it, for a disease that has mild or no symptoms for most people?

#covidfascism #COVIDScam #covidhoax #covid19 #covid1984 #ChinaVirus #coronavirus https://t.co/PqMKOZf2Ey",https://twitter.com/shockadelicaust/status/1325836686018842634,Thu Oct 29 08:49:52 +0000 2009,shockadelicaust,FALSE,👌🐸🥛🥓🕚 Lottery predictions https://t.co/bgWllw117M / Award-winning screenwriter (Loonatoona) /  #WhiteLivesMatter #WhiteStrike #WhiteGenocide #ItsOkayToBeWhite,17321,1826,2817,10,"Sydney, Australia",Shockadelic,shockadelicaust,49819,,https://filmfreeway.com/Shockadelic,FALSE
,Mon Nov 09 18:32:20 +0000 2020,COVID19,,https://cbsloc.al/2JLdKz7,0,1325868845119090000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","VACCINE HOPES
Some good news today, in the battle against #COVID19. @pfizer says early vaccine test data suggests the shots may be 90% effective at preventing the illness.

https://t.co/jR9KbRrsBH",https://twitter.com/KPIXtv/status/1325868845119098880,Wed Oct 08 22:43:25 +0000 2008,KPIXtv,FALSE,"News, Sports, Weather, Traffic & the Best of the Bay Area. Tag your 📸 : #KPIX Download our app: 
Apple: https://t.co/qweO64mI47 Android: https://t.co/OzmA3lQO5m",1747,104111,2054,2433,San Francisco Bay Area,KPIX 5,KPIXtv,174600,,http://kpix.com,TRUE
,Mon Nov 09 05:11:15 +0000 2020,,,https://twitter.com/DrEricDing/status/1325665947747758085,0,1325667244660060000,realDonaldTrump,,25073877,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@realDonaldTrump where is the vaccine? Have we turned the corner yet? It seems the only thing magically disappearing one day is you. https://t.co/HdM3ii2LfV,https://twitter.com/UncommonLiberal/status/1325667244660068353,Sat Jun 13 03:07:49 +0000 2009,UncommonLiberal,FALSE,All tweets are my opinion only!,26750,456,790,0,Planet Earth ,Uncommon Name,UncommonLiberal,11360,,,FALSE
,Tue Nov 10 03:16:23 +0000 2020,,,,0,1326000723973300000,COVIDOversight,1.32117E+18,1.25776E+18,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@COVIDOversight @RepAOC These are lies! Coronavirus vaccine is already out, it is being given at this time to hospital workers! My doctor at my local VA had to get it as a condition of being brought back to work, when we opened up Fla after CHINESE CORONA",https://twitter.com/SilviaGSanchez1/status/1326000723973300231,Sat Aug 10 06:47:20 +0000 2013,SilviaGSanchez1,FALSE,"Real Estate Expert located in Melbourne, Florida. I am here to help with any of your buying and selling property needs! (321) 698-8390 TEXT ME!VETERAN & PATRIOT",4853,54,341,1,"Florida, USA",Silvia G. Sanchez,SilviaGSanchez1,3794,,,FALSE
,Tue Nov 10 12:58:34 +0000 2020,COVID nanoparticles,,https://twitter.com/drdavidsamadi/status/1326111735317753856,0,1326147237425140000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This isn’t about #COVID-19. COVID-19 was the push needed to get genetic-based vaccines among the population, to advance this unknown science of #nanoparticles in the human body. We are the guinea pigs essentially. https://t.co/XeykRk9yyc",https://twitter.com/PinkRoseHeathen/status/1326147237425143808,Sun Sep 13 03:24:06 +0000 2020,PinkRoseHeathen,FALSE,Rural girl living rural life. Homeschool mom. Peaceful parent. Pink & rose loving heathen witch. American patriot.,2639,16,169,0,,Marie,PinkRoseHeathen,1078,,,FALSE
,Mon Nov 09 18:24:35 +0000 2020,,,https://twitter.com/CNN/status/1325864515427332100,8,1325866894503570000,,,,en,"Virginia, USA",FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don’t care who is in office, I’m not taking a rushed vaccine. Period. https://t.co/GA3YQWJePP",https://twitter.com/Shellsyeah81/status/1325866894503579649,Tue Jan 15 01:19:15 +0000 2013,Shellsyeah81,FALSE,Dedicated Wife & Mother 3rd Gen @WashingtonNFL fan! And now part of the @DCTweetTeam1932 podcast! #HTTR $AMC,37304,1592,1725,9,"Fredericksburg, USA",Shelley,Shellsyeah81,25640,,,FALSE
,Wed Nov 18 14:43:54 +0000 2020,vaccines pfizer Moderna Covid_19 Covid,,https://twitter.com/Reuters/status/1329034139480301568,0,1329072847340220000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","So we now have 2 mRNA vaccines with an almost 95% efficacy in under a year. Amazing. 

Now to the challenge of distribution and vaccination. #vaccines #pfizer #Moderna #Covid_19 #Covid https://t.co/DOTJqJuUJz",https://twitter.com/SnehilGambhir/status/1329072847340224515,Sun Jul 17 11:54:16 +0000 2011,SnehilGambhir,FALSE,Digital Evangelist. World Explorer. Jack of All. Been there. Done that. Views Personal. Peace. World = Kids,511,334,414,117,,Snehil Gambhir,SnehilGambhir,6872,,,FALSE
,Mon Nov 09 20:40:04 +0000 2020,,,,1,1325900988025270000,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So, everyone cheering for this Pfizer vaccine is frightening.  Not all drugs/vaccines are bad, but really...a covid19 vaccine developed in a few months?  Not a chance!",https://twitter.com/FaolainRosemary/status/1325900988025278465,Tue Jan 28 18:54:02 +0000 2020,FaolainRosemary,FALSE,"One believes things because one has been conditioned to believe them.

A divided people is easy to rule.  A united people is not.",2578,161,348,0,Belfast,Rosemary O'Faoláin,FaolainRosemary,2542,,,FALSE
,Tue Nov 17 12:15:03 +0000 2020,,,https://bit.ly/3pCsPU8,2,1328673001727020000,,,,en,,FALSE,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Moderna mRNA-1273 vaccine, developed for COVID-19, yielded 94.5% efficacy in early  results of the phase 3 COVE trial. 90 who were COVID-19 pos were in a placebo group and that 5 patients were in the mRNA-1273 vaccine group.  https://t.co/9245wj3kph",https://twitter.com/RheumNow/status/1328673001727021056,Fri Apr 08 19:16:02 +0000 2011,RheumNow,FALSE,"Know-it-Now. Info on RA, Stills disease, Lupus, Gout, Pregnancy, Spondylitis, Psoriasis, Drug Safety, Rheumatology Research, Medical Education & Drug Evaluation",190,10372,299,164,"Dallas, TX",Dr. John Cush,RheumNow,14534,,http://Rheumnow.com,FALSE
,Mon Nov 09 15:27:24 +0000 2020,,,https://twitter.com/BBCBreaking/status/1325769649842171909,0,1325822304815890000,,,,en,,FALSE,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","No way im letting that mass murderer Bill Gates, inject me with a 'vaccine' that will actually kill millions and implant microchip tracking devices into us all....

I like to let my phone and social media track me instead https://t.co/5muTjokgo1",https://twitter.com/Craigm_PT/status/1325822304815894531,Tue Nov 08 20:07:21 +0000 2011,Craigm_PT,FALSE,,1307,1283,766,7,United Kingdom,Craig McCoy,Craigm_PT,23014,,,FALSE
,Mon Nov 09 12:02:27 +0000 2020,,,,20,1325770726255840000,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This sounds encouraging: Pharmaceutical firm @pfizer has announced that interim findings from its Covid-19 vaccine study showed the jab to be more than 90% effective in preventing the disease,https://twitter.com/tonyleen/status/1325770726255845376,Fri Apr 10 14:38:31 +0000 2009,tonyleen,FALSE,"Irish Examiner writer and Sports Editor. Views here, saltier now, are mine and don't represent those of the Examiner. Family is everything.",4429,18649,2487,226,Cork/Kerry,Tony Leen,tonyleen,38968,,http://www.irishexaminer.com,FALSE
,Mon Nov 09 13:12:24 +0000 2020,COVID19 vaccine AE UPDATE,,https://www.pfizer.com/news/hot-topics/albert_bourla_discusses_covid_19_vaccine_efficacy_results#.X6k_fKer5Gw.twitter,0,1325788328076120000,,,,en,"Naples, Campania",TRUE,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I was skeptical about the possibility of #COVID19 #vaccine but 90% of effectiveness in prevention could be an impressive starting point! Waiting to know the burden of #AE @pfizer 
#UPDATE: ALBERT BOURLA DISCUSSES COVID-19 VACCINE EFFICACY RESULTS | Pfizer https://t.co/VQFyqgztpd",https://twitter.com/CAmarelli74/status/1325788328076128259,Sat Mar 25 13:42:22 +0000 2017,CAmarelli74,FALSE,"cardiac surgeon in Naples, involved in the field of heart transplantation, mechanical valve and mechanical circulatory support #EsotAmbassador",11407,1578,2887,23,"Napoli, Campania",Cristiano Amarelli,CAmarelli74,3997,,https://www.grc.org/graft-preservation-in-heart-transplantation-conference/2022/,FALSE
,Tue Dec 01 16:30:00 +0000 2020,,,https://nyti.ms/33vqi4Z,0,1333810588967980000,,,,en,,FALSE,0,,,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>",We’re making history! Moderna will apply for emergency FDA vaccine approval. Read this article to find out more! Covid-19 News: Live Updates - The New York Times (https://t.co/BFo0bDTap4),https://twitter.com/Centex_McAllen/status/1333810588967981062,Wed Sep 04 21:10:04 +0000 2019,Centex_McAllen,FALSE,"Centex Studies, Inc. is a group of clinical research sites that conduct clinical trials on novel and breakthrough medications and devices.",161,21,101,0,"McAllen, TX",Centex Studies - McAllen,Centex_McAllen,332,,http://centexstudies.com,FALSE
,Tue Nov 10 15:34:57 +0000 2020,,,,0,1326186592847980000,TinkerChip,1.32588E+18,24192671,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@TinkerChip @matthaig1 They have been working on coronavirus vaccines for 20 years. So please don't confuse the genuinely ignorant with ""sceptical""",https://twitter.com/kradlum/status/1326186592847982593,Wed Apr 29 15:14:36 +0000 2009,kradlum,FALSE,"Healthcare IT professional for 28 years. Love MUMPS!
Coach for @RedSpitfires BMX racing team.
Opinions are my own and not the views of my employer",835,425,318,21,London,Julian Tysoe,kradlum,22172,,http://www.flickr.com/photos/kradlum/,FALSE
,Mon Nov 09 18:23:52 +0000 2020,,,https://banglasottikhobor.com/us-coronavirus-new-infections-are-hovering-in-43-states-however-there-is-a-bit-of-excellent-information-with-a-vaccine/,0,1325866715281050000,,,,en,,FALSE,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",US coronavirus: New infections are soaring in 43 states. But there’s a bit of good news with a vaccine https://t.co/lxlII4axxk,https://twitter.com/healthoffical21/status/1325866715281055746,Sun Nov 08 10:20:31 +0000 2020,healthoffical21,FALSE,your on help get many smile,0,0,2,0,,Help care,healthoffical21,2508,,https://welovemohammed.com/,FALSE
,Mon Nov 09 10:01:16 +0000 2020,,,https://twitter.com/prestonjbyrne/status/1325693683656765442,105,1325740230083800000,,,,en,,FALSE,9,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vaccines can cause your body to attack itself. For example, reproductive organs.

_Right there_ you've added 9 months to the testing required to know if a vaccine is safe to widely deploy.

COVID-19 is not an existential risk to society; a rushed vaccine could be. Don't rush it. https://t.co/14YVeP3GFd",https://twitter.com/peterktodd/status/1325740230083809284,Fri May 31 04:23:58 +0000 2013,peterktodd,FALSE,"cryptochronomancer

pgp: 37EC7D7B0A217CDB4B4E007E7FAB114267E4FA04, pete@petertodd.org",70908,141813,372,2859,,Peter Todd,peterktodd,43056,,https://petertodd.org,FALSE
,Mon Nov 09 06:25:11 +0000 2020,JanAndolan COVID19 facemask SocialDistancing StaySafe StayHealthy IndiaFightsCorona Unite2FightCorona,https://twitter.com/PRO_Vizag/status/1325685849795645440/photo/1,,2,1325685849795640000,,,,en,,FALSE,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#JanAndolan 
Let's be responsible and follow #COVID19 Appropriate Behaviour till the vaccine is made available. 
✅Wear a #facemask 
✅Maintain #SocialDistancing 
✅Frequently wash hands with soap &amp; water
#StaySafe and #StayHealthy  
#IndiaFightsCorona #Unite2FightCorona https://t.co/9bk1xx78ih",https://twitter.com/PRO_Vizag/status/1325685849795645440,Mon Jul 06 11:17:34 +0000 2015,PRO_Vizag,FALSE,"Official Account of the Defence Public Relations Officer, Visakhapatnam under the Directorate of Public Relations, Ministry of Defence, Govt. of India",245,8534,65,30,Visakhapatnam,Defence PRO Visakhapatnam,PRO_Vizag,14288,,,TRUE
,Tue Nov 10 12:28:17 +0000 2020,,,,1,1326139615514910000,robert_spalding,1.32608E+18,14308180,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@robert_spalding Not complaining about the vaccine but Denmark is culling 17 million mink because the Wuhan Coronavirus has mutated and can jump from minks to human.  Is this vaccine going to work with a mutating virus? Doubtful. I will take 99.6% vs 90%.,https://twitter.com/CharlsDaHammer/status/1326139615514910720,Fri Nov 26 04:02:25 +0000 2010,CharlsDaHammer,FALSE,,158,58,110,0,,CharlesDaHammer,CharlsDaHammer,6353,,,FALSE
